"County","State","pct_more_65y","pct_less_18y","pct_high_school","pct_asian","pct_black","pct_latino","pct_white","pct_homeownership","households","housing_units","median_value_occupied_units","pers_houshold","median_household_income","income_capita","land_area","lang_other_eng","living_same_house","mean_travel_time_work","pct_female","veterans","pop_2020","pop_2010","pop_square_mile","retail_sales","total_firms","party","diff_Biden_Trump"
"St. Landry Parish","LA",16.6,26.5,76.7,0.5,41.5,2.4,54.5,68.3,30485,37241,108400,2.69,36403,21162,923.88,8,90,27.8,51.8,3005,82540,83384,90.3,976781,6711,"REP",-5799
"St. Lawrence County","NY",18,20.1,88.7,1.1,2.6,2.4,92,73,41933,53481,93600,2.32,50940,25378,2680.38,7.1,86.4,20.8,49,7564,108505,111944,41.8,1446567,5882,"REP",-5247
"St. Louis city","MO",13.1,19.4,87.8,3.4,46.4,4,43.6,43.7,141952,28941,138700,2.1,43896,30542,61.91,9.7,81.7,24.4,51.6,16074,301578,319294,5157.5,2471933,30040,"DEM",88615
"St. Louis County","MN",20.1,18.9,94.5,1.1,1.7,1.8,90.9,71.3,85807,105306,157900,2.22,55646,31537,6247.4,3.7,83.4,20,49.9,14085,200231,200226,32,3008058,15584,"DEM",18687
"St. Louis County","MO",18.5,21.9,93.5,4.7,25,3,65.3,68.6,405984,442301,198800,2.41,67420,41426,507.8,9.3,85.6,24.4,52.5,55575,1004125,998954,1967.2,25262702,94670,"DEM",128658
"St. Lucie County","FL",24.7,19.5,86.3,2,21.4,19.9,55.9,73.2,114761,146068,186900,2.7,52322,27121,571.93,23.4,86.4,27.9,51.2,24495,329226,277789,485.7,3709492,25489,"REP",-2694
"St. Martin Parish","LA",15.7,23.9,81.9,1,30,3,64.7,78.8,19749,23821,124900,2.71,48656,24997,737.65,16.4,91.7,28.5,50.9,2206,51767,52160,70.7,558979,4800,"REP",-9764
"St. Mary's County","MD",13.4,23.9,89.8,2.9,14.9,5.6,73.5,71,40552,46807,301300,2.7,89845,40354,357.18,7.3,86.5,31.5,50,10376,113777,105151,294.4,1226984,7357,"REP",-7688
"St. Mary Parish","LA",17,23.9,82.8,1.7,31.9,7.2,56.1,60.7,19856,23598,106900,2.52,40485,22839,555.38,8.5,86.4,20.9,50.7,2114,49406,54650,98.4,605218,4878,"REP",-6756
"St. Tammany Parish","LA",17.5,23.7,90.5,1.5,12.7,5.9,78,78.4,92962,105699,218500,2.72,68905,34658,845.55,6.6,87.7,30.7,51.4,16817,264570,233740,276.4,3550739,27045,"REP",-61920
"Stafford County","KS",23.1,23.3,90.7,0.5,0.7,13.4,83,81.2,1771,2352,65900,2.29,49375,28060,792.05,9.6,88.2,19.9,49.3,236,4072,4437,5.6,34774,569,"REP",-1276
"Stafford County","VA",10.7,25.9,93.2,3.6,20,14.2,59.3,77.4,47075,51376,346100,3.04,111108,42126,268.96,14.4,84.9,40.5,49.5,20297,156927,128961,479.5,1247882,8581,"DEM",2609
"Stanislaus County","CA",13.4,27,78.9,6.1,3.5,47.6,40.4,57.8,173898,182978,291600,3.09,60704,26258,1494.83,42.9,87.9,29.9,50.4,21051,552878,514453,344.2,5933581,33036,"DEM",1696
"Stanley County","SD",20.4,25.2,94.9,0.3,0.7,2.4,86.2,78.9,1344,1546,163300,2.24,71382,42838,1444.43,1.9,89.3,15.8,49,169,2980,2966,2.1,53152,269,"REP",-782
"Stanly County","NC",19.3,21.5,85.3,2,11.4,4.4,80.8,74.4,23332,28177,138900,2.55,52623,25863,395.09,6.5,87.6,27,50.1,3626,62504,60585,153.3,618069,4331,"REP",-17329
"Stanton County","KS",17.3,27.9,78.5,0.3,1,38,57.1,74.4,733,996,92600,2.76,52054,23033,680.35,35,95.1,10.8,50.1,42,2084,2235,3.3,10220,170,"REP",-460
"Stanton County","NE",18.7,24.4,93.7,0.4,1,5.7,91.5,82.1,2418,2703,119500,2.44,63986,29117,427.95,5.3,91.1,18.6,49.3,381,5842,6129,14.3,17939,338,"REP",-2029
"Stark County","IL",22.8,21.5,91.3,0.7,0.9,2,94.9,78.5,2315,2655,87700,2.31,54907,30018,288.08,2.1,92,26.1,50.4,388,5400,5994,20.8,68105,474,"REP",-1189
"Stark County","ND",13.9,27.1,90.5,1.6,3,5.7,86.8,61.1,12524,14880,239000,2.42,72045,38103,1334.74,4.7,81.3,18.3,48.3,1747,33646,24199,18.1,883353,3772,"REP",-9611
"Stark County","OH",19.9,21.3,91.6,1,8,2.2,86.2,68.2,153460,167205,134300,2.37,53860,29495,575.27,3.4,87.2,22.1,51.4,24872,374853,375586,652.9,5330262,29680,"REP",-35193
"Starke County","IN",19,22.5,84.9,0.2,0.4,4.1,93.8,80.1,8549,11222,115500,2.68,51190,24673,309.13,3,90.2,29.5,50.1,1497,23371,23363,75.6,170659,1392,"REP",-4816
"Starr County","TX",11.4,32.6,53.3,0.2,0.4,96.4,3.3,75.1,16188,19884,71900,3.92,30387,14179,1223.18,95.2,92.1,27,51.2,626,65920,60968,49.8,435384,7885,"DEM",876
"Staunton city","VA",21,19,89.7,1.4,11.3,3.1,81.1,57.3,10597,6296,169000,2.18,52611,30166,19.98,5.4,81.1,21.6,54.3,1764,25750,23746,1188.8,432665,2336,"DEM",1286
"Ste. Genevieve County","MO",20.1,21.9,89.4,0.3,0.9,1.3,95.6,80.1,7121,8758,166200,2.47,60129,29742,499.15,2.2,86.6,28.4,49.2,1353,18479,18145,36.4,103418,1435,"REP",-3917
"Stearns County","MN",15.5,23.2,91.7,2.4,7.8,3.6,84.6,68.1,59479,65662,184900,2.53,62789,30994,1343.13,9.8,81.7,21.1,49.6,9508,158292,150642,112.2,2917927,14324,"REP",-19080
"Steele County","MN",18.3,24.6,92.5,1.1,3.5,8.2,85.8,75.2,14692,15824,169300,2.46,64903,32477,429.65,7.8,86.3,18,50.2,2126,37406,36576,85.1,568130,3076,"REP",-4739
"Steele County","ND",25.2,22,96.3,0.2,0.6,2.2,94.8,84.7,777,1192,85300,2.24,70724,39011,712.22,1.9,94.8,18,48.4,141,1798,1975,2.8,34424,210,"REP",-260
"Stephens County","GA",19.8,22.5,82.1,0.8,11,3.9,81.9,69.8,9543,12615,105300,2.62,47164,23546,179.13,3.2,85.2,22.3,51.8,1807,26784,26175,146.1,262500,2245,"REP",-6981
"Stephens County","OK",20.3,23,87.3,0.7,2.1,8.2,79.5,72.4,16720,20670,107700,2.58,47214,25769,870.24,5.7,86,20.9,51.6,3180,42848,45048,51.8,550401,3913,"REP",-12406
"Stephens County","TX",20.2,22,78.5,0.8,3,24.4,70.4,82.1,3247,4983,74300,2.75,46232,25015,896.72,17.1,84.2,18.7,47.3,484,9101,9630,10.7,83991,1343,"REP",-2988
"Stephenson County","IL",23.4,21.3,92.5,0.7,10.4,4.3,81.8,69.9,19739,21879,97800,2.24,48805,27911,564.52,3.8,86.8,22.1,51.4,3191,44630,47711,84.5,521557,3177,"REP",-3466
"Sterling County","TX",14.4,28.5,89.4,0.4,2.1,40.8,54.6,85.6,458,632,59000,2.61,59868,28757,923.45,27,90.6,17.1,49.4,38,1372,1143,1.2,10440,137,"REP",-533
"Steuben County","IN",21,20.2,91.1,0.7,0.9,3.7,93.4,77.8,14261,20270,148800,2.32,58279,29949,308.94,3.9,84.1,21.6,49.3,2214,34435,34185,110.7,613763,2994,"REP",-6814
"Steuben County","NY",20.1,21.3,90.5,1.6,1.7,1.7,93.4,72.7,39861,49801,99600,2.37,53663,29886,1390.56,5.1,89,21.9,50.2,7990,93584,98990,71.2,1074034,5985,"REP",-13684
"Stevens County","KS",16.7,28.1,78.2,0.7,0.9,37.4,59.3,70.2,1814,2331,114900,3.03,57806,24652,727.29,34.6,88.9,13.9,50.8,209,5250,5724,7.9,37008,423,"REP",-1498
"Stevens County","MN",17.4,21.4,94,2.2,1.3,7.7,85.8,68.5,3624,4268,160100,2.6,60559,32542,563.6,9.2,82,11.4,50,363,9671,9726,17.3,210056,1007,"REP",-1122
"Stevens County","WA",23.9,21.2,90.6,0.8,0.6,3.8,86.3,78.1,17554,22079,199200,2.53,51775,26896,2477.77,4.2,88.7,29.3,50.1,4516,46445,43531,17.6,283156,2913,"REP",-11969
"Stewart County","GA",15,10.8,68.1,3.2,48.5,33.4,22.3,73.5,1816,2341,49200,2.26,29732,16705,458.73,22.8,67.2,30.5,31.7,386,5314,6058,13.2,17101,388,"DEM",381
"Stewart County","TN",20.7,20.7,87.2,1,1.9,3.5,91.2,75,5178,6896,123100,2.57,45809,24113,459.33,2.5,87.2,35.5,50,1521,13657,13324,29,86634,869,"REP",-3718
"Stillwater County","MT",23.5,21.1,94,0.6,0.3,4.3,92.4,80.7,3761,4873,255500,2.48,64645,32301,1795.35,3.5,91,24.7,49.1,692,8963,9117,5.1,103189,1303,"REP",-3306
"Stoddard County","MO",20.3,21.8,80.9,0.4,1.3,1.8,95.2,68,11530,13751,104200,2.51,41062,22138,823.22,1.4,88,22.3,50.9,2217,28672,29968,36.4,423988,2463,"REP",-9665
"Stokes County","NC",21.8,18.5,83.8,0.4,4.1,3.3,90.9,77.6,19578,22357,137000,2.31,48054,26279,448.86,3.3,92,29.3,51,3153,44520,47401,105.6,222118,2843,"REP",-14856
"Stone County","AR",27.9,19.1,81.2,0.5,0.4,1.9,94.5,74.6,4787,6962,121100,2.58,38188,20695,606.41,1.4,91.4,22.8,50.4,1040,12359,12394,20.4,107472,1449,"REP",-3436
"Stone County","MO",31.6,16.4,87.2,0.4,0.4,2.4,94.6,81.7,12783,21398,172600,2.44,49656,29026,464.03,2.1,87.3,29.6,50.8,3326,31076,32202,69.4,216792,2815,"REP",-11294
"Stone County","MS",16.8,21.6,82.2,0.4,19.1,2.1,76.8,74.5,6334,7584,112800,2.77,45483,23820,445.49,1.9,90.9,33.2,49.9,1587,18333,17786,39.9,166593,1434,"REP",-4162
"Stonewall County","TX",26.7,22.4,81.3,1.3,3.3,17.9,75.6,75.5,580,935,55600,2.46,51250,25638,916.31,13.9,82.5,16.9,51.3,101,1245,1490,1.6,8928,168,"REP",-499
"Storey County","NV",32.2,12.1,93.6,2.4,1.7,8,83.6,90.4,1627,2073,240700,2.43,66292,37941,262.92,5.9,87,28.9,48.8,471,4104,4010,15.3,6021,331,"REP",-1006
"Story County","IA",12.6,16.5,97.2,8.1,3.1,3.7,83.5,53.5,37811,41317,185800,2.28,56756,29539,572.82,10.9,69.6,18,47.8,3773,98537,89542,156.3,1084213,6835,"DEM",8835
"Stutsman County","ND",19.9,20,90.9,0.9,1.8,2.6,91.8,65.6,8908,10268,155500,2.17,57674,31991,2221.72,3.2,80.7,15,48.8,1357,21593,21100,9.5,379132,1684,"REP",-4318
"Sublette County","WY",20.5,22.1,96,0.8,0.9,7.1,89.1,82.1,3340,6108,275100,2.94,77403,35874,4886.54,8.5,80.1,20.6,46.4,827,8728,10247,2.1,94740,1592,"REP",-3075
"Suffolk city","VA",14.2,24.3,89.9,2,41.8,4.4,49.3,68.7,33774,74462,254400,2.65,74884,34940,400.17,5.1,85,29.5,51.5,10917,94324,84585,211.4,958895,5504,"DEM",8594
"Suffolk County","NY",17.3,20.9,90.6,4.2,8.8,20.2,66.6,80.6,489301,577512,397400,2.97,101031,44465,912.05,22.7,93.3,32.7,50.8,61090,1525920,1493350,1637.4,23693357,153688,"REP",-232
"Sullivan County","IN",18.5,19,88.7,0.3,4.9,1.8,91.6,74.4,7644,8990,86000,2.43,50245,24356,447.14,1.1,86.2,23.2,45.5,1304,20817,21475,48,138157,1225,"REP",-4538
"Sullivan County","MO",20.8,22.4,84.3,0.6,3.2,18.6,76.7,74.5,2128,3335,77000,2.83,46481,22370,647.98,16.7,93.3,16.9,49,310,5999,6714,10.4,50377,409,"REP",-1496
"Sullivan County","NY",19.3,21,86.7,2,10,16.8,70.7,68.3,28184,51270,172800,2.53,57426,30446,968.13,15.7,90.9,30.6,48.7,4407,78624,77547,80.1,771510,7128,"REP",-3176
"Sullivan County","PA",29,10.5,89.6,0.4,3.9,1.8,92.6,82,2723,6386,154400,2.09,47407,30375,449.94,2.7,89.1,33.9,47.7,641,5840,6428,14.3,64679,619,"REP",-1698
"Sullivan County","TN",22.2,19.1,87.2,0.8,2.3,2,93.1,71.8,66511,75905,141300,2.32,46684,28429,413.36,2.6,86.3,21.4,51.3,12303,158163,156823,379.4,2095865,11716,"REP",-38588
"Sully County","SD",26.1,21.4,95.6,0.1,0.4,2.4,92.8,85.9,569,913,144100,2.28,62153,39226,1006.82,1.4,93.4,12.7,47.5,86,1446,1373,1.4,42592,242,"REP",-541
"Summers County","WV",26.1,16.1,85,0.3,4.4,1.8,91.7,76.2,5566,7713,92200,2.15,38187,21437,360.46,1.1,88.2,28,54.5,1072,11959,13927,38.6,68368,664,"REP",-2626
"Summit County","CO",14.3,16.2,92.9,1.5,1.4,14.6,81.5,65.5,10641,32085,579600,2.84,79277,41281,608.36,15.2,87.8,16.6,45.3,1265,31055,27994,46,627160,5813,"DEM",7309
"Summit County","OH",18.5,20.7,91.7,3.9,15.1,2.3,76.4,65.8,224726,246432,146800,2.37,57181,33606,412.75,6.7,87.8,23.2,51.5,31705,540428,541781,1312.6,8439725,48524,"DEM",26835
"Summit County","UT",13.4,24,94.9,1.9,1.2,11.5,84,77.4,14220,28656,641900,2.87,102958,56575,1871.71,14.6,83.8,24.6,48.8,1386,42357,36324,19.4,1013623,7014,"DEM",4992
"Sumner County","KS",19.2,24.3,92.3,0.6,1.3,5.6,89.2,74.1,9416,11026,89800,2.4,55000,26954,1181.94,2.5,87.4,22.7,49.9,1443,22382,24132,20.4,159781,1851,"REP",-5447
"Sumner County","TN",16.2,23.4,89.7,1.6,8.3,5.3,83,73.6,67089,75354,234200,2.71,67204,33851,529.45,6.4,85.9,29.3,51.2,11978,196281,160645,303.4,1503612,14834,"REP",-35774
"Sumter County","AL",18.7,19,86.7,1.9,71.4,1.2,24.9,64.1,5202,6929,74400,2.29,24320,16799,903.89,3.4,93.7,26,54.3,481,12345,13763,15.2,62101,875,"DEM",3050
"Sumter County","FL",58.2,7.1,92.1,1,7.3,5.9,85.1,89.7,56230,74242,258600,2.06,57226,35560,546.93,7.1,87.5,24.9,50.3,19431,129752,93420,170.8,908807,5386,"REP",-33420
"Sumter County","GA",17.5,22.6,81.4,1.4,52.9,6.2,39,55.5,11510,13879,95700,2.43,36681,20654,482.7,6.2,81.4,19.4,53.2,1486,29616,32819,68,310986,2271,"DEM",581
"Sumter County","SC",16.9,23.8,85.5,1.5,47.9,4.2,44.8,64.6,41776,48613,115700,2.5,45661,23460,665.07,5.6,85.2,22.3,51.9,10824,105556,107456,161.6,1096828,7518,"DEM",6379
"Sunflower County","MS",14.4,21.7,74.9,0.4,73.8,2,23.6,53.6,8322,9658,78400,2.63,30838,15646,697.75,1.4,88.2,18.8,46.6,866,25971,29450,42.2,244070,1786,"DEM",3982
"Surry County","NC",20.8,20.9,79.5,0.8,4.2,11.1,83.2,73.5,29153,34413,126900,2.43,43597,25500,532.17,9.8,93,26.3,51.3,3817,71359,73673,138.4,1067104,5681,"REP",-18817
"Surry County","VA",23.9,16.6,85,0.5,41.5,2.7,53.3,74.3,2730,3611,197800,2.39,57962,30260,278.95,1.3,93.3,41.3,50.4,707,6561,7058,25.3,14869,244,"DEM",372
"Susquehanna County","PA",24.3,18.4,89.8,0.4,0.7,1.8,96.1,77.1,17235,23393,167700,2.36,54966,31309,823.44,2.5,90.3,28.3,49.8,3390,38434,43356,52.7,533564,3968,"REP",-8971
"Sussex County","DE",28.7,18.3,88.1,1.4,12.2,9.3,75.4,80.3,91697,144074,258600,2.41,63162,35491,936.08,11,89.2,26.4,51.6,18366,237378,197145,210.6,3142078,18619,"REP",-14548
"Sussex County","NJ",18,19.4,94.9,2,2.7,9.2,85.1,83.1,53322,62623,267500,2.61,94520,44728,519.01,9.5,91.8,37.8,50.3,7188,144221,149265,287.6,1819816,12238,"REP",-17217
"Sussex County","VA",18.6,15.2,80.3,0.5,56.1,3.3,38.9,69.2,3794,4837,125800,2.38,49487,21652,490.22,4.7,84.8,34.9,40.4,974,10829,12087,24.7,112569,530,"DEM",608
"Sutter County","CA",15.6,25.8,78.2,17,2.7,31.9,44.9,57.7,32636,34583,279400,2.91,59050,27371,602.41,37.3,85.3,27.5,50.2,5986,99633,94737,157.3,1069489,5461,"REP",-7008
"Sutton County","TX",19.1,23.6,73.9,0.5,1,63.8,35.1,69.2,1412,2065,91800,2.69,54306,26904,1453.93,53.9,89,14.7,48.9,286,3372,4128,2.8,49512,668,"REP",-900
"Suwannee County","FL",21.7,21,82.3,0.6,12.6,9.9,75.3,74.3,14888,19551,101300,2.85,47839,22808,688.55,8.9,90.1,28.5,48.6,4218,43474,41551,60.3,343072,2712,"REP",-11925
"Swain County","NC",19.6,22,79.8,0.7,1.2,5.8,60.7,71.5,5620,9145,139100,2.49,39317,23139,528,5.9,87.4,19.3,52.1,769,14117,13981,26.5,107087,1589,"REP",-1381
"Sweet Grass County","MT",27.4,20.5,94.6,0.6,0.4,2.9,92.7,72.3,1566,2164,255100,2.33,49886,30050,1855.21,1.3,87.4,22.2,49.2,343,3678,3651,2,39476,430,"REP",-1291
"Sweetwater County","WY",13,25.9,92.8,1.1,1.4,16,79.3,76.2,15523,19909,205600,2.77,74843,32603,10426.65,10.4,82.8,19.6,48.5,2749,42272,43806,4.2,921443,3473,"REP",-8406
"Swift County","MN",22.4,23.2,90.6,0.6,1.2,5.2,90.1,70.3,4263,4836,104100,2.16,51620,31765,742.08,5.5,88.3,19.3,49.7,565,9838,9783,13.2,93660,1048,"REP",-1532
"Swisher County","TX",17.6,24.7,73.3,0.7,8.6,45.1,44.8,71,2505,3178,80600,2.7,39771,19697,890.16,29.7,83.3,21.8,46.5,295,6971,7854,8.8,51470,690,"REP",-1367
"Switzerland County","IN",17.4,24.6,83.9,0.4,1.4,1.9,95.2,74.8,4349,5463,116400,2.43,49383,24944,220.63,4.4,88.8,36.2,48.5,1000,9737,10613,48.1,20191,636,"REP",-2169
"Talbot County","GA",25.5,16.3,82.3,0.3,55.1,2.9,40.8,79,2809,3443,86400,2.24,38549,21357,391.39,1.9,93.3,32.2,52.5,559,5733,6865,17.5,11696,439,"DEM",722
"Talbot County","MD",29.7,18.2,91.2,1.4,12.8,7.2,77.4,70.3,16826,20294,336800,2.18,73547,49136,268.54,7.8,86.1,28.1,52.7,3203,37526,37782,140.7,670169,5538,"DEM",116
"Taliaferro County","GA",28,16.9,71,1.3,55.1,4,38.1,69,593,1026,80200,2.71,37446,21416,194.61,5.5,94,32.2,51.3,109,1559,1717,8.8,2329,160,"DEM",201
"Talladega County","AL",18.5,20.9,80.3,0.7,33,2.4,62.3,71.3,31395,38092,105300,2.45,41325,23305,736.78,3.3,86.7,24.6,51.9,5252,82149,82291,111.7,743404,4812,"REP",-9097
"Tallahatchie County","MS",15.3,19.6,69.5,1,57,6.9,34.5,72,4369,5669,66400,2.7,29864,16742,645.29,7.6,91.5,27,44.5,540,12715,15378,23.8,54117,1180,"DEM",617
"Tallapoosa County","AL",22.3,20.4,80.7,0.6,27,2.5,68.7,74.9,16205,22664,109300,2.46,45828,25217,716.52,2.6,90.2,28,51.5,2787,41311,41616,58.1,361849,2602,"REP",-9104
"Tama County","IA",19.9,24,91.3,0.5,1,10.8,79.4,75.8,6767,7784,110400,2.46,56037,28585,721.01,12,87.9,22.3,49.9,1090,17135,17767,24.6,122316,1515,"REP",-1726
"Taney County","MO",22.1,20.9,88.9,1.2,1.8,6.2,88.2,61.7,22272,31220,139800,2.4,46031,23776,632.44,5.6,81.5,22.7,51.7,4369,56066,51675,81.7,939921,5560,"REP",-15169
"Tangipahoa Parish","LA",14.9,24.4,83.6,0.7,30.4,4.4,63.1,69,47597,57547,162800,2.7,47832,25163,791.28,4.3,85.1,31.6,51.5,6831,133157,121097,153,1769717,11232,"REP",-18919
"Taos County","NM",27.5,17.4,90.1,1,0.9,56.5,35.8,76.4,12103,21158,239500,2.66,38329,25646,2203.11,45.4,90.7,20.4,51.1,2629,34489,32937,15,304066,4407,"DEM",9406
"Tarrant County","TX",11.6,26,86.1,5.8,17.9,29.5,45.3,60.5,708252,791743,188500,2.86,67700,33292,863.61,29,83.8,27.4,51.1,108329,2110640,1809034,2094.7,28908781,173389,"DEM",1826
"Tate County","MS",17.2,22.6,83,0.3,30.9,2.8,65,74.8,10324,11755,119200,2.57,51030,23340,404.76,2.7,86.3,32.4,52,1292,28064,28886,71.4,191949,2156,"REP",-4524
"Tattnall County","GA",15,20.4,75.8,0.7,29.5,12.2,57.5,67.2,8241,10082,89200,2.31,40730,18319,479.4,13.1,78.2,25.1,42.7,1889,22842,25520,53.2,103023,1512,"REP",-3992
"Taylor County","FL",21,19.7,78.8,0.9,19.9,4.2,72.3,77.4,7405,11174,85100,2.44,40306,17391,1043.31,8.7,83.8,25.1,45.7,1397,21796,22570,21.6,205220,1157,"REP",-5452
"Taylor County","GA",20.9,19.9,78.5,0.9,37.6,2.6,57.9,70.5,3473,4627,83600,2.3,33832,21298,376.69,4.5,94.2,29.9,52.4,500,7816,8906,23.6,36939,639,"REP",-1032
"Taylor County","IA",22.7,23.4,90.2,0.5,0.6,7.8,90.1,78.2,2616,3109,80600,2.32,50431,29778,531.9,7.1,88.7,22.8,49,468,5896,6317,11.9,32606,681,"REP",-1717
"Taylor County","KY",18.3,22.4,87.1,0.9,5.3,2.5,89.3,60.3,9857,10998,120200,2.47,44522,23602,266.33,1.8,79.9,18.9,51.1,1358,26023,24512,92,342109,2412,"REP",-6413
"Taylor County","TX",14.6,24.8,89.3,2.3,8.4,25,62.7,58.4,49868,57952,124500,2.61,53143,27162,915.55,17.3,78.7,16.7,51.4,10564,143208,131506,143.6,2223491,11399,"REP",-24959
"Taylor County","WI",19.6,23.3,88.4,0.6,0.5,2.4,95.3,76.6,8614,10789,137800,2.34,53020,27506,974.88,4.4,89.3,22.8,49.1,1274,19913,20689,21.2,238340,1707,"REP",-4964
"Taylor County","WV",21,19.8,89.3,0.5,1.2,1,96,78,6614,7510,107000,2.49,48578,25214,172.77,1.4,89.2,29.3,49.3,1806,16705,16895,97.8,110917,884,"REP",-3681
"Tazewell County","IL",19.3,22.5,92.7,0.9,1.4,2.5,93.7,76.4,54291,58958,142000,2.41,63454,33507,648.97,2.8,88.2,21.3,50.8,8727,131343,135394,208.6,1942339,8230,"REP",-17694
"Tazewell County","VA",23.1,19.3,81.7,0.7,3.2,1.1,93.8,74.5,16531,20708,99700,2.42,42099,23738,518.85,1.2,90,25.1,50.4,2429,40429,45078,86.9,804594,2778,"REP",-13526
"Tehama County","CA",19.6,23.8,84.5,1.4,1.1,25.8,67.3,65.4,24189,27840,215900,2.61,44514,24301,2949.71,18.9,87.1,23.4,50.3,4392,65829,63463,21.5,654574,3954,"REP",-10230
"Telfair County","GA",18.8,16,70.3,0.7,36.9,15.2,49,67,4668,7312,64600,2.74,32405,17202,437.3,12.5,93.6,23.3,41.3,871,12477,16500,37.7,59835,818,"REP",-1337
"Teller County","CO",23.2,16.9,97.2,1.1,1,7.1,88,82.5,10248,13511,292700,2.38,66592,35703,557.06,3.7,83.2,32.9,49.3,3274,24710,23350,41.9,207796,2898,"REP",-5963
"Tensas Parish","LA",25.7,22.4,77.5,0.2,54.5,2.4,41.9,67.5,1792,3455,66400,2.53,27500,15912,602.78,2.6,93.3,22.2,50.8,155,4147,5252,8.7,27660,487,"DEM",132
"Terrebonne Parish","LA",14.9,25.1,79,1.1,19.2,5.1,66.5,71.5,39972,45766,152500,2.77,48747,25924,1231.82,9.8,88.1,24.8,50.8,4964,109580,111860,90.8,1929399,10681,"REP",-23141
"Terrell County","GA",20.1,23,77.5,0.4,60.1,2.9,35.7,55,3399,4165,92100,2.47,34768,20045,335.44,2.2,88.8,25.9,52.4,532,9185,9315,27.8,68043,735,"DEM",372
"Terrell County","TX",32.9,18.8,86.5,1.2,1.7,51.4,43.2,93.1,418,701,76400,2.14,43208,25687,2358.03,57.2,96.2,25.5,49.6,74,760,984,0.4,5041,168,"REP",-215
"Terry County","TX",15.1,27.2,68.4,0.6,4.7,56,38.4,69.6,4061,4861,76500,2.84,44627,20627,888.84,40.1,78.5,18.5,47.3,381,11831,12651,14.2,131525,1074,"REP",-2055
"Teton County","ID",13.1,23.8,93.8,0.6,0.5,16.7,81.3,77.7,3707,6172,346600,3.08,74216,31191,449.46,14.4,83.1,29.3,47.5,289,11630,10170,22.6,66098,1559,"DEM",460
"Teton County","MT",23.2,24.4,92,0.9,0.3,1.7,93.2,69.9,2464,2922,172700,2.39,55000,28022,2272.38,2.5,88.2,19.2,50.9,497,6226,6073,2.7,69705,734,"REP",-1601
"Teton County","WY",15.8,17.9,95.2,1.7,0.7,15.1,81,60.4,9019,14186,866600,2.47,84678,54051,3995.38,19.2,81.5,15.8,48.3,999,23331,21294,5.3,512610,6235,"DEM",5507
"Texas County","MO",21.5,21.3,83.6,0.4,3.8,2.2,90.8,72.4,9728,11737,111700,2.49,35067,19973,1177.27,2.9,86.4,25,47.5,2608,24487,26008,22.1,172472,1863,"REP",-7762
"Texas County","OK",11.8,28.2,72.3,3.4,5,47,43.5,68,6768,8244,115100,3,52282,22003,2041.26,43.8,83.9,14.6,46.8,368,21384,20640,10.1,226474,1847,"REP",-3611
"Thayer County","NE",25.5,23.3,92.4,0.3,0.4,3.1,94.3,78.6,2244,2761,71400,2.19,51821,29632,573.81,2.7,92.5,12.8,50.4,340,5034,5228,9.1,56066,423,"REP",-1684
"Thomas County","GA",18.7,23.7,84.9,1,36.2,3.9,57.6,61.2,17595,20896,146800,2.49,43740,27454,544.6,4.3,82.4,19.6,52.7,2707,45798,44720,82.1,564630,3630,"REP",-4261
"Thomas County","KS",18.1,23.5,93.3,0.8,1.2,7.5,88.9,67.6,3375,3614,129700,2.2,60124,30442,1074.69,5.2,83.5,11.9,51.2,357,7930,7900,7.4,233536,1044,"REP",-2484
"Thomas County","NE",26.5,22.6,93.9,0.3,1.2,3.9,91.8,76.5,277,405,119300,2.33,59432,36572,713.24,2.1,84.7,13.3,49.4,38,669,647,0.9,8002,38,"REP",-332
"Throckmorton County","TX",29.6,19.3,86.6,0.5,0.9,14.3,82.3,72.9,668,1084,56300,2.14,40000,30463,912.55,10,86.6,17.4,52.2,95,1440,1641,1.8,7133,156,"REP",-724
"Thurston County","NE",11.8,35.8,89.1,0.7,0.5,6.2,35.3,60.8,2176,2446,79800,3.28,51034,20141,393.58,3.7,90.4,16.2,50.5,315,6773,6940,17.6,73014,221,"REP",-58
"Thurston County","WA",17.9,21.2,93.7,6.3,3.6,9.4,74.1,65.4,109983,119558,287900,2.51,72003,35169,721.96,11.6,80.8,26.8,51.1,28830,294793,252264,349.4,3330812,18842,"DEM",31331
"Tift County","GA",15.4,24.7,81.9,1.5,30.7,12.2,55.1,60,15144,16966,118100,2.54,45639,22974,258.92,12,91.3,18.1,51.6,1788,41344,40118,154.9,805567,3483,"REP",-5466
"Tillamook County","OR",26.4,18.8,89.6,1,0.7,10.5,84,69.3,10784,19291,254300,2.39,49895,27659,1102.58,9.7,85,19.9,49.5,2358,27390,25250,22.9,248872,2574,"REP",-288
"Tillman County","OK",20.2,23.1,77.5,0.5,8.1,28.1,57.8,75.8,2807,3985,56800,2.51,42280,21974,871.13,19.2,82.6,20.4,49.3,478,6968,7992,9.2,27847,567,"REP",-1479
"Tioga County","NY",20.9,20.6,91.2,0.8,1.1,2.1,94.7,76.9,20030,22609,119700,2.4,62999,31822,518.6,2.5,89.4,23.4,50.3,3561,48455,51125,98.6,372881,3228,"REP",-5157
"Tioga County","PA",22.6,19.9,90.4,0.6,0.8,1.3,96.1,72.8,16310,21886,142100,2.47,51324,26301,1133.79,1.3,88.2,24.5,50.4,3638,41045,41981,37,563857,3850,"REP",-10787
